SEANCE,CODE_INDICE,LIB_INDICE,INDICE_JOUR,INDICE_VEILLE,VARIATION_VEILLE,INDICE_PLUS_HAUT,INDICE_PLUS_BAS,INDICE_OUV
12/04/2013,905005,INSFI,5099.19,5103.61,-0.09,5110.32,5078.79,5106.57
12/04/2013,905008,INDSC,3864.87,3883.93,-0.49,3892.84,3844.97,3864.74
12/04/2013,905009,INDDI,5601.49,5637.39,-0.64,5642.19,5579.47,5607.36
12/04/2013,905013,INBCO,2804.33,2809.29,-0.18,2830.73,2790.98,2809.71
12/04/2013,905014,INAUE,2147.25,2164.08,-0.78,2186.87,2147.25,2167.59
12/04/2013,905015,INAAB,2915.91,2919.65,-0.13,2940.81,2901.30,2919.65
12/04/2013,905017,INDIN,1891.01,1863.93,1.45,1892.05,1863.55,1868.96
12/04/2013,905018,INBMC,1339.08,1315.75,1.77,1339.08,1314.51,1319.75
12/04/2013,905020,INDMB,2768.52,2766.62,0.07,2804.60,2739.07,2755.60
12/04/2013,905028,TUNINDEX20,1842.45,1843.78,-0.07,1849.51,1840.20,1843.11
15/04/2013,905001,TUNINDEX,4652.60,4665.84,-0.28,4676.24,4649.48,4667.35
15/04/2013,905002,INDSF,3059.31,3069.60,-0.34,3071.92,3047.00,3071.92
15/04/2013,905003,INDBQ,2700.36,2708.12,-0.29,2711.84,2692.49,2711.84
15/04/2013,905004,INDAS,9607.91,9663.19,-0.57,9639.83,9450.05,9639.83
15/04/2013,905005,INSFI,5071.62,5099.19,-0.54,5094.55,5054.21,5079.96
15/04/2013,905008,INDSC,3841.89,3864.87,-0.59,3864.03,3811.84,3862.71
15/04/2013,905009,INDDI,5568.58,5601.49,-0.59,5603.21,5515.49,5601.15
15/04/2013,905013,INBCO,2818.73,2804.33,0.51,2827.73,2797.78,2804.73
15/04/2013,905014,INAUE,2135.86,2147.25,-0.53,2167.59,2135.86,2164.78
15/04/2013,905015,INAAB,2936.38,2915.91,0.70,2940.44,2908.73,2913.93
15/04/2013,905017,INDIN,1882.05,1891.01,-0.47,1925.28,1882.05,1891.21
15/04/2013,905018,INBMC,1335.03,1339.08,-0.30,1365.17,1335.03,1339.92
15/04/2013,905020,INDMB,2744.55,2768.52,-0.87,2768.14,2743.35,2768.14
15/04/2013,905028,TUNINDEX20,1841.19,1842.45,-0.07,1848.27,1837.49,1843.53
16/04/2013,905001,TUNINDEX,4614.00,4652.60,-0.83,4643.76,4589.13,4643.76
16/04/2013,905002,INDSF,3037.65,3059.31,-0.71,3057.11,3026.06,3055.96
16/04/2013,905003,INDBQ,2684.20,2700.36,-0.60,2696.75,2673.42,2696.75
16/04/2013,905004,INDAS,9476.20,9607.91,-1.37,9654.62,9445.83,9654.62
16/04/2013,905005,INSFI,5017.78,5071.62,-1.06,5070.21,4989.16,5070.21
16/04/2013,905008,INDSC,3805.51,3841.89,-0.95,3842.31,3786.89,3841.02
16/04/2013,905009,INDDI,5520.80,5568.58,-0.86,5569.23,5491.67,5567.21
16/04/2013,905013,INBCO,2768.84,2818.73,-1.77,2813.92,2766.76,2793.70
16/04/2013,905014,INAUE,2107.29,2135.86,-1.34,2120.09,2085.20,2120.09
16/04/2013,905015,INAAB,2882.79,2936.38,-1.83,2932.08,2882.79,2907.08
16/04/2013,905017,INDIN,1878.62,1882.05,-0.18,1880.15,1836.45,1880.15
16/04/2013,905018,INBMC,1333.48,1335.03,-0.12,1333.48,1298.14,1330.84
16/04/2013,905020,INDMB,2720.26,2744.55,-0.89,2748.59,2702.86,2745.84
16/04/2013,905028,TUNINDEX20,1824.53,1841.19,-0.90,1836.01,1811.81,1836.01
17/04/2013,905001,TUNINDEX,4612.64,4614.00,-0.03,4620.75,4590.66,4615.63
17/04/2013,905002,INDSF,3042.47,3037.65,0.16,3042.47,3021.50,3039.91
17/04/2013,905003,INDBQ,2685.81,2684.20,0.06,2685.81,2669.91,2684.20
17/04/2013,905004,INDAS,9561.69,9476.20,0.90,9561.69,9269.34,9443.50
17/04/2013,905005,INSFI,5035.77,5017.78,0.36,5056.23,4995.84,5056.23
17/04/2013,905008,INDSC,3819.42,3805.51,0.37,3845.24,3787.40,3836.01
17/04/2013,905009,INDDI,5533.43,5520.80,0.23,5570.77,5489.43,5568.51
17/04/2013,905013,INBCO,2762.79,2768.84,-0.22,2771.45,2755.29,2770.70
17/04/2013,905014,INAUE,2107.29,2107.29,0.00,2131.13,2092.04,2124.82
17/04/2013,905015,INAAB,2876.03,2882.79,-0.23,2882.55,2866.18,2882.55
17/04/2013,905017,INDIN,1864.10,1878.62,-0.77,1882.06,1856.96,1879.61
17/04/2013,905018,INBMC,1319.80,1333.48,-1.03,1336.22,1316.05,1334.27
17/04/2013,905020,INDMB,2705.59,2720.26,-0.54,2705.59,2687.18,2692.71
17/04/2013,905028,TUNINDEX20,1824.14,1824.53,-0.02,1827.99,1813.68,1825.15
18/04/2013,905001,TUNINDEX,4601.40,4612.64,-0.24,4619.59,4594.62,4609.98
18/04/2013,905002,INDSF,3034.03,3042.47,-0.28,3047.50,3030.37,3042.47
18/04/2013,905003,INDBQ,2678.94,2685.81,-0.26,2690.92,2674.72,2685.81
18/04/2013,905004,INDAS,9491.62,9561.69,-0.73,9539.85,9484.08,9521.98
18/04/2013,905005,INSFI,5032.32,5035.77,-0.07,5060.24,5025.28,5050.74
18/04/2013,905008,INDSC,3799.54,3819.42,-0.52,3821.01,3774.27,3799.13
18/04/2013,905009,INDDI,5511.46,5533.43,-0.40,5535.92,5471.92,5501.69
18/04/2013,905013,INBCO,2758.05,2762.79,-0.17,2766.56,2751.05,2762.79
18/04/2013,905014,INAUE,2079.94,2107.29,-1.30,2107.29,2079.94,2107.29
18/04/2013,905015,INAAB,2874.36,2876.03,-0.06,2880.43,2866.06,2880.43
18/04/2013,905017,INDIN,1860.09,1864.10,-0.22,1873.19,1851.80,1864.10
18/04/2013,905018,INBMC,1318.37,1319.80,-0.11,1326.80,1313.07,1319.80
18/04/2013,905020,INDMB,2708.22,2705.59,0.10,2738.65,2691.82,2691.82
18/04/2013,905028,TUNINDEX20,1818.90,1824.14,-0.29,1828.47,1814.95,1822.49
19/04/2013,905001,TUNINDEX,4584.22,4601.40,-0.37,4611.14,4577.91,4608.06
19/04/2013,905002,INDSF,3024.97,3034.03,-0.30,3042.09,3020.55,3042.03
19/04/2013,905003,INDBQ,2673.78,2678.94,-0.19,2686.67,2668.25,2686.61
19/04/2013,905004,INDAS,9321.32,9491.62,-1.79,9494.91,9279.28,9491.48
19/04/2013,905005,INSFI,5036.42,5032.32,0.08,5047.28,5017.76,5047.28
19/04/2013,905008,INDSC,3789.92,3799.54,-0.25,3819.78,3761.87,3806.96
19/04/2013,905009,INDDI,5490.32,5511.46,-0.38,5537.55,5449.50,5523.06
19/04/2013,905013,INBCO,2764.05,2758.05,0.22,2767.08,2746.85,2754.25
19/04/2013,905014,INAUE,2053.48,2079.94,-1.27,2114.30,2053.48,2114.30
19/04/2013,905015,INAAB,2884.33,2874.36,0.35,2887.43,2862.19,2863.34
19/04/2013,905017,INDIN,1834.41,1860.09,-1.38,1865.47,1834.41,1856.64
19/04/2013,905018,INBMC,1299.84,1318.37,-1.41,1322.66,1299.84,1315.63
19/04/2013,905020,INDMB,2683.61,2708.22,-0.91,2713.79,2672.25,2713.79
19/04/2013,905028,TUNINDEX20,1809.39,1818.90,-0.52,1823.12,1806.09,1822.25
22/04/2013,905001,TUNINDEX,4554.01,4584.22,-0.66,4583.70,4540.68,4581.34
22/04/2013,905002,INDSF,3007.83,3024.97,-0.57,3023.36,3001.54,3021.66
22/04/2013,905003,INDBQ,2660.97,2673.78,-0.48,2673.18,2659.35,2670.22
22/04/2013,905004,INDAS,9319.54,9321.32,-0.02,9319.54,9136.27,9305.69
22/04/2013,905005,INSFI,4947.81,5036.42,-1.76,5026.89,4926.03,5021.63
22/04/2013,905008,INDSC,3769.52,3789.92,-0.54,3805.98,3709.09,3805.98
22/04/2013,905009,INDDI,5464.50,5490.32,-0.47,5512.41,5373.02,5512.41
22/04/2013,905013,INBCO,2739.38,2764.05,-0.89,2767.42,2734.51,2766.81
22/04/2013,905014,INAUE,2019.01,2053.48,-1.68,2084.85,2015.09,2084.85
22/04/2013,905015,INAAB,2861.09,2884.33,-0.81,2884.86,2855.59,2883.18
22/04/2013,905017,INDIN,1818.59,1834.41,-0.86,1840.18,1807.67,1837.88
22/04/2013,905018,INBMC,1287.45,1299.84,-0.95,1304.24,1279.98,1302.60
22/04/2013,905020,INDMB,2650.08,2683.61,-1.25,2690.99,2650.08,2666.16
22/04/2013,905028,TUNINDEX20,1796.75,1809.39,-0.70,1809.19,1790.44,1807.61
23/04/2013,905001,TUNINDEX,4568.39,4554.01,0.32,4568.39,4533.74,4557.81
23/04/2013,905002,INDSF,3019.37,3007.83,0.38,3019.37,2988.38,3010.14
23/04/2013,905003,INDBQ,2671.64,2660.97,0.40,2674.98,2647.19,2662.59
23/04/2013,905004,INDAS,9310.06,9319.54,-0.10,9317.21,9160.56,9317.21
23/04/2013,905005,INSFI,4979.97,4947.81,0.65,4979.97,4888.35,4962.60
23/04/2013,905008,INDSC,3776.04,3769.52,0.17,3776.04,3730.97,3769.85
23/04/2013,905009,INDDI,5471.66,5464.50,0.13,5478.99,5410.27,5465.02
23/04/2013,905013,INBCO,2750.34,2739.38,0.40,2756.17,2736.25,2747.96
23/04/2013,905014,INAUE,2019.01,2019.01,0.00,2051.44,2010.24,2051.44
23/04/2013,905015,INAAB,2873.43,2861.09,0.43,2876.62,2858.02,2866.60
23/04/2013,905017,INDIN,1818.29,1818.59,-0.02,1830.27,1796.21,1817.90
23/04/2013,905018,INBMC,1285.44,1287.45,-0.16,1296.16,1269.63,1286.90
23/04/2013,905020,INDMB,2686.01,2650.08,1.36,2688.76,2607.96,2652.30
23/04/2013,905028,TUNINDEX20,1803.21,1796.75,0.36,1803.21,1786.05,1798.19
24/04/2013,905001,TUNINDEX,4570.72,4568.39,0.05,4588.65,4556.36,4583.01
24/04/2013,905002,INDSF,3017.78,3019.37,-0.05,3033.90,3004.47,3030.63
24/04/2013,905003,INDBQ,2664.84,2671.64,-0.25,2681.71,2652.69,2679.30
24/04/2013,905004,INDAS,9439.40,9310.06,1.39,9461.88,9420.71,9446.98
24/04/2013,905005,INSFI,5001.66,4979.97,0.44,5011.54,4957.13,4988.73
24/04/2013,905008,INDSC,3774.83,3776.04,-0.03,3818.46,3732.73,3789.17
24/04/2013,905009,INDDI,5472.80,5471.66,0.02,5534.96,5409.99,5492.20
24/04/2013,905013,INBCO,2750.15,2750.34,-0.01,2757.49,2747.10,2750.93
24/04/2013,905014,INAUE,2012.00,2019.01,-0.35,2041.09,2012.00,2019.01
24/04/2013,905015,INAAB,2874.19,2873.43,0.03,2879.74,2866.78,2874.12
24/04/2013,905017,INDIN,1831.04,1818.29,0.70,1839.08,1809.99,1826.01
24/04/2013,905018,INBMC,1297.15,1285.44,0.91,1302.38,1278.95,1291.59
24/04/2013,905020,INDMB,2670.66,2686.01,-0.57,2686.01,2639.22,2686.01
24/04/2013,905028,TUNINDEX20,1807.87,1803.21,0.26,1814.63,1800.40,1811.19
25/04/2013,905001,TUNINDEX,4559.73,4570.72,-0.24,4572.81,4546.67,4571.37
25/04/2013,905002,INDSF,3010.21,3017.78,-0.25,3017.04,2996.48,3017.04
25/04/2013,905003,INDBQ,2661.08,2664.84,-0.14,2670.95,2648.18,2664.69
25/04/2013,905004,INDAS,9340.92,9439.40,-1.04,9420.57,9108.45,9420.57
25/04/2013,905005,INSFI,4976.87,5001.66,-0.50,5006.57,4945.30,4999.97
25/04/2013,905008,INDSC,3762.48,3774.83,-0.33,3775.32,3732.94,3770.48
25/04/2013,905009,INDDI,5459.56,5472.80,-0.24,5475.12,5413.37,5475.12
25/04/2013,905013,INBCO,2737.95,2750.15,-0.44,2756.50,2733.41,2750.76
25/04/2013,905014,INAUE,2022.04,2012.00,0.50,2035.66,2003.11,2012.00
25/04/2013,905015,INAAB,2859.16,2874.19,-0.52,2880.92,2855.58,2874.90
25/04/2013,905017,INDIN,1834.17,1831.04,0.17,1843.57,1821.66,1834.74
25/04/2013,905018,INBMC,1300.21,1297.15,0.24,1303.80,1289.30,1297.15
25/04/2013,905020,INDMB,2679.29,2670.66,0.32,2693.06,2662.41,2681.69
25/04/2013,905028,TUNINDEX20,1801.62,1807.87,-0.35,1809.46,1796.14,1808.59
26/04/2013,905001,TUNINDEX,4575.17,4559.73,0.34,4575.17,4548.73,4566.20
26/04/2013,905002,INDSF,3020.69,3010.21,0.35,3020.69,3006.12,3018.10
26/04/2013,905003,INDBQ,2677.90,2661.08,0.63,2677.90,2660.78,2671.00
26/04/2013,905004,INDAS,9182.96,9340.92,-1.69,9349.35,9171.28,9349.35
26/04/2013,905005,INSFI,4960.65,4976.87,-0.33,4960.65,4845.91,4950.19
26/04/2013,905008,INDSC,3759.40,3762.48,-0.08,3782.45,3735.51,3760.00
26/04/2013,905009,INDDI,5460.84,5459.56,0.02,5490.81,5423.46,5455.70
26/04/2013,905013,INBCO,2774.67,2737.95,1.34,2774.67,2729.53,2738.35
26/04/2013,905014,INAUE,2009.24,2022.04,-0.63,2025.02,1994.34,2020.29
26/04/2013,905015,INAAB,2903.72,2859.16,1.56,2903.72,2851.92,2859.88
26/04/2013,905017,INDIN,1828.99,1834.17,-0.28,1834.33,1810.94,1834.17
26/04/2013,905018,INBMC,1296.39,1300.21,-0.29,1300.34,1282.66,1300.21
26/04/2013,905020,INDMB,2667.29,2679.29,-0.45,2681.76,2667.29,2679.00
26/04/2013,905028,TUNINDEX20,1811.68,1801.62,0.56,1811.68,1797.74,1806.39
29/04/2013,905001,TUNINDEX,4579.86,4575.17,0.10,4579.86,4534.21,4573.28
29/04/2013,905002,INDSF,3044.12,3020.69,0.78,3044.12,2995.91,3021.17
29/04/2013,905003,INDBQ,2703.73,2677.90,0.96,2703.73,2656.27,2676.04
29/04/2013,905004,INDAS,9190.43,9182.96,0.08,9200.93,9098.79,9200.93
29/04/2013,905005,INSFI,4947.43,4960.65,-0.27,4950.41,4906.81,4919.29
29/04/2013,905008,INDSC,3746.64,3759.40,-0.34,3770.36,3732.78,3758.58
29/04/2013,905009,INDDI,5437.83,5460.84,-0.42,5474.93,5419.20,5459.55
29/04/2013,905013,INBCO,2726.76,2774.67,-1.73,2754.26,2714.97,2753.70
29/04/2013,905014,INAUE,1983.83,2009.24,-1.26,2018.01,1979.45,2013.28
29/04/2013,905015,INAAB,2850.96,2903.72,-1.82,2878.64,2839.21,2878.64
29/04/2013,905017,INDIN,1822.53,1828.99,-0.35,1836.88,1806.60,1824.10
29/04/2013,905018,INBMC,1291.77,1296.39,-0.36,1303.19,1279.08,1291.37
29/04/2013,905020,INDMB,2659.58,2667.29,-0.29,2708.61,2626.52,2708.61
29/04/2013,905028,TUNINDEX20,1813.49,1811.68,0.10,1813.49,1793.95,1811.87
30/04/2013,905001,TUNINDEX,4622.26,4579.86,0.93,4622.26,4581.61,4581.61
30/04/2013,905002,INDSF,3077.96,3044.12,1.11,3079.34,3045.33,3045.33
30/04/2013,905003,INDBQ,2736.43,2703.73,1.21,2743.61,2705.21,2705.21
30/04/2013,905004,INDAS,9301.47,9190.43,1.21,9329.68,9012.54,9118.56
30/04/2013,905005,INSFI,4955.81,4947.43,0.17,4971.45,4930.03,4944.55
30/04/2013,905008,INDSC,3801.28,3746.64,1.46,3801.28,3755.17,3757.34
30/04/2013,905009,INDDI,5523.30,5437.83,1.57,5523.30,5451.17,5451.53
30/04/2013,905013,INBCO,2749.90,2726.76,0.85,2749.90,2723.59,2733.35
30/04/2013,905014,INAUE,1979.45,1983.83,-0.22,1979.80,1946.84,1975.94
30/04/2013,905015,INAAB,2878.64,2850.96,0.97,2879.33,2851.69,2859.78
30/04/2013,905017,INDIN,1815.37,1822.53,-0.39,1817.22,1806.76,1812.72
30/04/2013,905018,INBMC,1287.86,1291.77,-0.30,1287.86,1279.80,1283.95
30/04/2013,905020,INDMB,2703.90,2659.58,1.67,2707.05,2659.70,2659.70
30/04/2013,905028,TUNINDEX20,1831.60,1813.49,1.00,1831.60,1812.76,1812.76
02/05/2013,905001,TUNINDEX,4621.42,4622.26,-0.02,4637.82,4615.31,4618.33
02/05/2013,905002,INDSF,3076.16,3077.96,-0.06,3080.24,3067.97,3074.32
02/05/2013,905003,INDBQ,2739.39,2736.43,0.11,2739.39,2724.49,2731.07
02/05/2013,905004,INDAS,9123.40,9301.47,-1.91,9289.79,9123.40,9278.11
02/05/2013,905005,INSFI,4959.07,4955.81,0.07,4985.89,4916.20,4979.04
02/05/2013,905008,INDSC,3829.21,3801.28,0.73,3834.02,3779.33,3803.22
02/05/2013,905009,INDDI,5563.95,5523.30,0.74,5571.47,5485.92,5523.30
02/05/2013,905013,INBCO,2749.95,2749.90,0.00,2786.47,2741.99,2743.81
02/05/2013,905014,INAUE,2012.57,1979.45,1.67,2052.72,1981.02,2002.23
02/05/2013,905015,INAAB,2874.07,2878.64,-0.16,2914.35,2860.77,2871.51
02/05/2013,905017,INDIN,1803.68,1815.37,-0.64,1845.59,1802.70,1816.60
02/05/2013,905018,INBMC,1280.76,1287.86,-0.55,1309.56,1280.00,1287.89
02/05/2013,905020,INDMB,2704.76,2703.90,0.03,2734.71,2698.89,2705.78
02/05/2013,905028,TUNINDEX20,1831.53,1831.60,0.00,1841.62,1828.05,1828.05
03/05/2013,905001,TUNINDEX,4641.57,4621.42,0.44,4641.57,4610.08,4615.01
03/05/2013,905002,INDSF,3092.22,3076.16,0.52,3092.22,3060.84,3072.06
03/05/2013,905003,INDBQ,2753.75,2739.39,0.52,2755.45,2729.33,2739.41
03/05/2013,905004,INDAS,9176.68,9123.40,0.58,9176.68,8928.36,8969.26
03/05/2013,905005,INSFI,4981.51,4959.07,0.45,4981.51,4871.13,4954.95
03/05/2013,905008,INDSC,3793.72,3829.21,-0.93,3828.05,3757.37,3817.67
03/05/2013,905009,INDDI,5511.47,5563.95,-0.94,5562.14,5451.58,5545.90
03/05/2013,905013,INBCO,2786.18,2749.95,1.32,2786.18,2732.92,2740.40
03/05/2013,905014,INAUE,2039.04,2012.57,1.32,2040.80,2003.99,2026.77
03/05/2013,905015,INAAB,2912.73,2874.07,1.35,2913.80,2854.15,2862.90
03/05/2013,905017,INDIN,1817.52,1803.68,0.77,1832.44,1807.18,1808.51
03/05/2013,905018,INBMC,1291.66,1280.76,0.85,1303.42,1283.55,1284.61
03/05/2013,905020,INDMB,2691.41,2704.76,-0.49,2705.76,2691.41,2702.01
03/05/2013,905028,TUNINDEX20,1837.99,1831.53,0.35,1837.99,1825.57,1827.72
06/05/2013,905001,TUNINDEX,4656.36,4641.57,0.32,4656.36,4619.53,4646.09
06/05/2013,905002,INDSF,3116.12,3092.22,0.77,3116.12,3080.91,3092.31
06/05/2013,905003,INDBQ,2785.28,2753.75,1.14,2785.28,2744.12,2753.75
06/05/2013,905004,INDAS,8995.07,9176.68,-1.98,9173.44,8995.07,9173.44
06/05/2013,905005,INSFI,4971.62,4981.51,-0.20,4987.83,4957.25,4984.62
06/05/2013,905008,INDSC,3793.74,3793.72,0.00,3821.29,3773.50,3792.07
06/05/2013,905009,INDDI,5517.59,5511.47,0.11,5554.61,5485.93,5508.89
06/05/2013,905013,INBCO,2774.33,2786.18,-0.43,2786.41,2744.98,2786.36
06/05/2013,905014,INAUE,2032.31,2039.04,-0.33,2059.73,2023.27,2039.04
06/05/2013,905015,INAAB,2899.88,2912.73,-0.44,2913.07,2863.18,2912.95
06/05/2013,905017,INDIN,1810.69,1817.52,-0.38,1829.03,1803.56,1829.03
06/05/2013,905018,INBMC,1286.65,1291.66,-0.39,1298.71,1280.98,1298.71
06/05/2013,905020,INDMB,2669.37,2691.41,-0.82,2710.70,2667.57,2710.70
06/05/2013,905028,TUNINDEX20,1841.28,1837.99,0.18,1841.93,1825.07,1840.41
07/05/2013,905001,TUNINDEX,4645.99,4656.36,-0.22,4691.36,4643.93,4680.86
07/05/2013,905002,INDSF,3112.32,3116.12,-0.12,3161.50,3107.86,3145.15
07/05/2013,905003,INDBQ,2785.20,2785.28,0.00,2831.00,2776.96,2814.41
07/05/2013,905004,INDAS,8945.64,8995.07,-0.55,9091.71,8945.64,9068.56
07/05/2013,905005,INSFI,4930.03,4971.62,-0.84,4990.07,4918.57,4968.85
07/05/2013,905008,INDSC,3765.86,3793.74,-0.73,3812.35,3747.81,3810.08
07/05/2013,905009,INDDI,5473.99,5517.59,-0.79,5549.74,5448.78,5549.23
07/05/2013,905013,INBCO,2729.80,2774.33,-1.61,2757.01,2722.91,2739.72
07/05/2013,905014,INAUE,1995.50,2032.31,-1.81,2054.39,1995.50,2032.31
07/05/2013,905015,INAAB,2854.98,2899.88,-1.55,2878.31,2844.97,2859.41
07/05/2013,905017,INDIN,1835.96,1810.69,1.40,1841.11,1810.23,1810.69
07/05/2013,905018,INBMC,1308.30,1286.65,1.68,1312.41,1286.65,1286.65
07/05/2013,905020,INDMB,2667.35,2669.37,-0.08,2681.12,2639.80,2669.37
07/05/2013,905028,TUNINDEX20,1836.71,1841.28,-0.25,1852.60,1835.11,1852.31
08/05/2013,905001,TUNINDEX,4608.37,4645.99,-0.81,4648.00,4605.73,4645.99
08/05/2013,905002,INDSF,3081.14,3112.32,-1.00,3117.77,3081.14,3112.32
08/05/2013,905003,INDBQ,2752.44,2785.20,-1.18,2790.44,2752.44,2790.44
08/05/2013,905004,INDAS,8999.00,8945.64,0.60,9060.00,8929.46,8952.55
08/05/2013,905005,INSFI,4892.74,4930.03,-0.76,4936.86,4862.77,4930.03
08/05/2013,905008,INDSC,3698.08,3765.86,-1.80,3767.10,3698.08,3767.10
08/05/2013,905009,INDDI,5377.08,5473.99,-1.77,5475.92,5377.08,5475.92
08/05/2013,905013,INBCO,2716.71,2729.80,-0.48,2718.43,2713.16,2717.55
08/05/2013,905014,INAUE,1972.71,1995.50,-1.14,1995.50,1958.69,1995.50
08/05/2013,905015,INAAB,2843.47,2854.98,-0.40,2844.90,2839.15,2840.66
08/05/2013,905017,INDIN,1846.28,1835.96,0.56,1849.16,1782.82,1839.18
08/05/2013,905018,INBMC,1318.10,1308.30,0.75,1320.40,1266.82,1310.87
08/05/2013,905020,INDMB,2639.76,2667.35,-1.03,2667.31,2639.76,2642.56
08/05/2013,905028,TUNINDEX20,1823.99,1836.71,-0.69,1838.11,1819.48,1838.11
09/05/2013,905001,TUNINDEX,4572.44,4608.37,-0.78,4609.83,4571.22,4609.83
09/05/2013,905002,INDSF,3050.13,3081.14,-1.01,3081.62,3048.96,3081.20
09/05/2013,905003,INDBQ,2724.16,2752.44,-1.03,2752.88,2724.16,2752.88
09/05/2013,905004,INDAS,8894.66,8999.00,-1.16,9001.33,8843.08,9001.33
09/05/2013,905005,INSFI,4859.18,4892.74,-0.69,4896.26,4846.14,4892.79
09/05/2013,905008,INDSC,3658.81,3698.08,-1.06,3687.91,3620.40,3687.09
09/05/2013,905009,INDDI,5321.75,5377.08,-1.03,5361.18,5255.57,5359.89
09/05/2013,905013,INBCO,2702.17,2716.71,-0.54,2726.13,2696.42,2726.13
09/05/2013,905014,INAUE,1951.67,1972.71,-1.07,1972.71,1935.90,1972.71
09/05/2013,905015,INAAB,2832.00,2843.47,-0.40,2854.49,2827.49,2854.49
09/05/2013,905017,INDIN,1846.50,1846.28,0.01,1861.61,1831.63,1847.83
09/05/2013,905018,INBMC,1317.45,1318.10,-0.05,1330.30,1306.91,1319.33
09/05/2013,905020,INDMB,2630.29,2639.76,-0.36,2671.61,2616.38,2639.76
09/05/2013,905028,TUNINDEX20,1812.33,1823.99,-0.64,1825.32,1808.58,1824.80
10/05/2013,905001,TUNINDEX,4545.04,4572.44,-0.60,4583.84,4536.41,4577.94
10/05/2013,905002,INDSF,3041.21,3050.13,-0.29,3067.26,3031.62,3055.53
10/05/2013,905003,INDBQ,2716.29,2724.16,-0.29,2740.06,2706.14,2726.55
10/05/2013,905004,INDAS,8884.65,8894.66,-0.11,8966.17,8884.65,8966.17
10/05/2013,905005,INSFI,4835.98,4859.18,-0.48,4884.58,4813.96,4881.24
10/05/2013,905008,INDSC,3611.71,3658.81,-1.29,3659.97,3589.65,3659.97
10/05/2013,905009,INDDI,5260.23,5321.75,-1.16,5323.55,5222.68,5323.55
10/05/2013,905013,INBCO,2689.27,2702.17,-0.48,2713.40,2679.48,2700.48
10/05/2013,905014,INAUE,1916.28,1951.67,-1.81,1953.43,1911.36,1932.39
10/05/2013,905015,INAAB,2825.17,2832.00,-0.24,2844.89,2810.88,2832.72
10/05/2013,905017,INDIN,1814.62,1846.50,-1.73,1849.68,1813.85,1849.68
10/05/2013,905018,INBMC,1293.95,1317.45,-1.78,1319.86,1291.46,1319.86
10/05/2013,905020,INDMB,2616.47,2630.29,-0.53,2630.29,2616.47,2630.29
10/05/2013,905028,TUNINDEX20,1800.90,1812.33,-0.63,1820.43,1796.35,1816.16
13/05/2013,905001,TUNINDEX,4463.22,4545.04,-1.80,4538.84,4453.99,4538.84
13/05/2013,905002,INDSF,2988.79,3041.21,-1.72,3038.26,2984.70,3038.09
13/05/2013,905003,INDBQ,2670.57,2716.29,-1.68,2713.61,2667.22,2713.61
13/05/2013,905004,INDAS,8717.73,8884.65,-1.88,8872.97,8672.45,8872.97
13/05/2013,905005,INSFI,4741.28,4835.98,-1.96,4834.20,4726.48,4830.45
13/05/2013,905008,INDSC,3595.77,3611.71,-0.44,3629.26,3548.60,3610.79
13/05/2013,905009,INDDI,5244.43,5260.23,-0.30,5290.73,5167.59,5258.80
13/05/2013,905013,INBCO,2663.92,2689.27,-0.94,2682.79,2648.91,2681.73
13/05/2013,905014,INAUE,1870.70,1916.28,-2.38,1916.28,1856.50,1916.28
13/05/2013,905015,INAAB,2801.89,2825.17,-0.82,2822.20,2785.44,2816.36
13/05/2013,905017,INDIN,1738.09,1814.62,-4.22,1811.46,1729.81,1810.85
13/05/2013,905018,INBMC,1236.90,1293.95,-4.41,1291.46,1230.37,1290.98
13/05/2013,905020,INDMB,2568.78,2616.47,-1.82,2616.43,2560.52,2602.69
13/05/2013,905028,TUNINDEX20,1771.80,1800.90,-1.62,1797.25,1765.78,1797.25
14/05/2013,905001,TUNINDEX,4433.00,4463.22,-0.68,4463.32,4415.29,4463.32
14/05/2013,905002,INDSF,2968.21,2988.79,-0.69,2988.05,2953.98,2987.63
14/05/2013,905003,INDBQ,2649.13,2670.57,-0.80,2669.69,2634.50,2669.32
14/05/2013,905004,INDAS,8634.41,8717.73,-0.96,8717.73,8601.34,8717.73
14/05/2013,905005,INSFI,4768.56,4741.28,0.58,4768.56,4719.76,4742.67
14/05/2013,905008,INDSC,3581.79,3595.77,-0.39,3604.88,3541.17,3603.26
14/05/2013,905009,INDDI,5207.34,5244.43,-0.71,5258.68,5155.97,5247.01
14/05/2013,905013,INBCO,2645.78,2663.92,-0.68,2663.92,2621.00,2663.92
14/05/2013,905014,INAUE,1835.57,1870.70,-1.88,1879.64,1811.46,1870.70
14/05/2013,905015,INAAB,2785.68,2801.89,-0.58,2801.89,2759.23,2801.89
14/05/2013,905017,INDIN,1720.65,1738.09,-1.00,1746.09,1716.99,1738.09
14/05/2013,905018,INBMC,1225.66,1236.90,-0.91,1243.20,1223.28,1236.90
14/05/2013,905020,INDMB,2555.01,2568.78,-0.54,2596.33,2549.50,2560.52
14/05/2013,905028,TUNINDEX20,1754.52,1771.80,-0.98,1772.80,1750.84,1771.51
15/05/2013,905001,TUNINDEX,4435.93,4433.00,0.07,4448.58,4425.72,4434.97
15/05/2013,905002,INDSF,2970.95,2968.21,0.09,2987.47,2969.63,2970.91
15/05/2013,905003,INDBQ,2654.31,2649.13,0.20,2670.26,2651.50,2652.04
